method,seed,clean,rauc,median_r80,step
bgr_uniform_radius,20,0.5833333333333334,0.5888888888888888,0.79,20.0
bgr_uniform_radius,20,0.9166666666666666,0.6555555555555556,0.31999999999999995,40.0
bgr_uniform_radius,20,0.9166666666666666,0.7138888888888889,0.38999999999999996,60.0
bgr_uniform_radius,20,1.0,0.7638888888888888,0.5899999999999999,80.0
bgr_uniform_radius,21,0.0,0.0,1.0,0.0
bgr_uniform_radius,21,0.6666666666666666,0.5333333333333333,0.21999999999999995,20.0
bgr_uniform_radius,21,0.6666666666666666,0.5527777777777778,0.59,40.0
bgr_uniform_radius,21,1.0,0.7250000000000001,0.31999999999999995,60.0
bgr_uniform_radius,21,1.0,0.8083333333333333,0.6199999999999999,80.0
bgr_uniform_radius,22,0.0,0.005555555555555556,1.0,0.0
bgr_uniform_radius,22,0.5833333333333334,0.4361111111111111,0.38999999999999996,20.0
bgr_uniform_radius,22,0.8333333333333334,0.5861111111111111,0.29,40.0
bgr_uniform_radius,22,0.9166666666666666,0.6611111111111111,0.11999999999999995,60.0
bgr_uniform_radius,22,0.9166666666666666,0.7277777777777776,0.21999999999999995,80.0
bgr_uniform_radius,23,0.0,0.0,1.0,0.0
bgr_uniform_radius,23,1.0,0.7222222222222222,0.31999999999999995,20.0
bgr_uniform_radius,23,0.5,0.5305555555555556,0.83,40.0
bgr_uniform_radius,23,1.0,0.6666666666666666,0.21999999999999995,60.0
bgr_uniform_radius,23,1.0,0.7416666666666666,0.31999999999999995,80.0
bgr_uniform_radius,24,0.08333333333333333,0.08888888888888888,1.0,0.0
bgr_uniform_radius,24,0.8333333333333334,0.6666666666666666,0.29,20.0
bgr_uniform_radius,24,0.8333333333333334,0.6222222222222223,0.41999999999999993,40.0
bgr_uniform_radius,24,1.0,0.7555555555555555,0.31999999999999995,60.0
bgr_uniform_radius,24,1.0,0.7416666666666667,0.31999999999999995,80.0
bgr_uniform_radius,25,0.0,0.0,1.0,0.0
bgr_uniform_radius,25,0.5,0.5027777777777778,0.76,20.0
bgr_uniform_radius,25,1.0,0.6972222222222222,0.31999999999999995,40.0
bgr_uniform_radius,25,0.75,0.6555555555555556,0.82,60.0
bgr_uniform_radius,25,0.6666666666666666,0.5666666666666668,0.79,80.0
bgr_uniform_radius,26,0.0,0.0,1.0,0.0
bgr_uniform_radius,26,0.5,0.44999999999999996,0.6599999999999999,20.0
bgr_uniform_radius,26,0.75,0.5305555555555556,0.38999999999999996,40.0
bgr_uniform_radius,26,0.8333333333333334,0.5611111111111111,0.18999999999999997,60.0
bgr_uniform_radius,26,0.9166666666666666,0.7305555555555556,0.41999999999999993,80.0
bgr_uniform_radius,27,0.0,0.0,1.0,0.0
bgr_uniform_radius,27,0.8333333333333334,0.5666666666666667,0.48,20.0
bgr_uniform_radius,27,1.0,0.75,0.31999999999999995,40.0
bgr_uniform_radius,27,0.9166666666666666,0.7083333333333334,0.31999999999999995,60.0
bgr_uniform_radius,27,0.9166666666666666,0.7611111111111112,0.31999999999999995,80.0
bgr_uniform_radius,28,0.0,0.0,1.0,0.0
bgr_uniform_radius,28,0.75,0.5166666666666667,0.38999999999999996,20.0
bgr_uniform_radius,28,0.9166666666666666,0.6694444444444444,0.11999999999999995,40.0
bgr_uniform_radius,28,0.9166666666666666,0.6749999999999999,0.21999999999999995,60.0
bgr_uniform_radius,28,1.0,0.6944444444444444,0.11999999999999995,80.0
bgr_uniform_radius,29,0.0,0.005555555555555556,1.0,0.0
bgr_uniform_radius,29,0.6666666666666666,0.4972222222222223,0.41999999999999993,20.0
bgr_uniform_radius,29,0.8333333333333334,0.5555555555555556,0.11999999999999995,40.0
bgr_uniform_radius,29,1.0,0.7194444444444444,0.31999999999999995,60.0
bgr_uniform_radius,29,0.8333333333333334,0.7222222222222223,0.5199999999999999,80.0
failure_only,0,0.0,0.02222222222222222,1.0,0.0
failure_only,0,0.75,0.475,0.31999999999999995,20.0
failure_only,0,1.0,0.7055555555555555,0.29,40.0
failure_only,0,0.9166666666666666,0.7333333333333333,0.41999999999999993,60.0
failure_only,0,1.0,0.7416666666666666,0.41999999999999993,80.0
failure_only,1,0.0,0.0,1.0,0.0
failure_only,1,0.16666666666666666,0.10277777777777777,1.0,20.0
failure_only,1,0.9166666666666666,0.5777777777777778,0.11999999999999995,40.0
failure_only,1,0.75,0.7194444444444444,0.48999999999999994,60.0
failure_only,1,1.0,0.7666666666666667,0.5199999999999999,80.0
failure_only,2,0.0,0.0,1.0,0.0
failure_only,2,1.0,0.7194444444444444,0.31999999999999995,20.0
failure_only,2,1.0,0.6944444444444444,0.41999999999999993,40.0
failure_only,2,0.9166666666666666,0.7472222222222222,0.6199999999999999,60.0
failure_only,2,0.9166666666666666,0.6861111111111111,0.31999999999999995,80.0
failure_only,3,0.0,0.0,1.0,0.0
failure_only,3,0.9166666666666666,0.5888888888888889,0.11999999999999995,20.0
failure_only,3,1.0,0.7138888888888889,0.29,40.0
failure_only,3,0.8333333333333334,0.6416666666666667,0.52,60.0
failure_only,3,1.0,0.7333333333333333,0.31999999999999995,80.0
failure_only,4,0.25,0.15833333333333333,1.0,0.0
failure_only,4,0.16666666666666666,0.2361111111111111,1.0,20.0
failure_only,4,0.75,0.5444444444444445,0.31999999999999995,40.0
failure_only,4,0.9166666666666666,0.5944444444444444,0.26,60.0
failure_only,4,0.8333333333333334,0.586111111111111,0.29,80.0
failure_only,5,0.08333333333333333,0.03333333333333333,1.0,0.0
failure_only,5,0.6666666666666666,0.48888888888888893,0.31999999999999995,20.0
failure_only,5,1.0,0.736111111111111,0.41999999999999993,40.0
failure_only,5,0.9166666666666666,0.6416666666666667,0.29,60.0
failure_only,5,1.0,0.7361111111111112,0.31999999999999995,80.0
failure_only,6,0.0,0.01111111111111111,1.0,0.0
failure_only,6,0.8333333333333334,0.5527777777777777,0.31999999999999995,20.0
failure_only,6,0.8333333333333334,0.5805555555555555,0.52,40.0
failure_only,6,0.8333333333333334,0.711111111111111,0.52,60.0
failure_only,6,1.0,0.7416666666666666,0.41999999999999993,80.0
failure_only,7,0.0,0.01111111111111111,1.0,0.0
failure_only,7,0.08333333333333333,0.08055555555555555,1.0,20.0
failure_only,7,0.5833333333333334,0.3861111111111111,0.52,40.0
failure_only,7,0.8333333333333334,0.6638888888888889,0.27999999999999997,60.0
failure_only,7,0.9166666666666666,0.6944444444444444,0.21999999999999995,80.0
failure_only,8,0.0,0.019444444444444445,1.0,0.0
failure_only,8,0.25,0.3388888888888889,1.0,20.0
failure_only,8,0.75,0.6527777777777778,0.5199999999999999,40.0
failure_only,8,0.8333333333333334,0.5722222222222223,0.26,60.0
failure_only,8,0.9166666666666666,0.6972222222222222,0.31999999999999995,80.0
failure_only,9,0.08333333333333333,0.06111111111111111,1.0,0.0
failure_only,9,0.8333333333333334,0.5972222222222222,0.31999999999999995,20.0
failure_only,9,0.9166666666666666,0.6861111111111111,0.31999999999999995,40.0
failure_only,9,1.0,0.7861111111111112,0.5199999999999999,60.0
failure_only,9,0.75,0.6666666666666666,0.72,80.0
failure_only,10,0.0,0.027777777777777776,1.0,0.0
failure_only,10,0.9166666666666666,0.7055555555555555,0.11999999999999995,20.0
failure_only,10,0.5833333333333334,0.5583333333333333,0.48999999999999994,40.0
failure_only,10,1.0,0.7444444444444444,0.41999999999999993,60.0
failure_only,10,0.3333333333333333,0.29444444444444445,1.0,80.0
failure_only,11,0.0,0.0,1.0,0.0
failure_only,11,0.08333333333333333,0.16388888888888886,1.0,20.0
failure_only,11,0.08333333333333333,0.10833333333333334,1.0,40.0
failure_only,11,0.9166666666666666,0.7472222222222222,0.38999999999999996,60.0
failure_only,11,1.0,0.6583333333333332,0.29,80.0
failure_only,12,0.0,0.01111111111111111,1.0,0.0
failure_only,12,0.75,0.6777777777777778,0.5899999999999999,20.0
failure_only,12,0.8333333333333334,0.5083333333333333,0.21999999999999995,40.0
failure_only,12,1.0,0.7527777777777779,0.5199999999999999,60.0
failure_only,12,1.0,0.7583333333333333,0.31999999999999995,80.0
failure_only,13,0.08333333333333333,0.04722222222222222,1.0,0.0
failure_only,13,0.6666666666666666,0.6361111111111112,0.72,20.0
failure_only,13,0.6666666666666666,0.5333333333333334,0.82,40.0
failure_only,13,0.16666666666666666,0.17777777777777778,1.0,60.0
failure_only,13,0.25,0.2111111111111111,1.0,80.0
failure_only,14,0.08333333333333333,0.05555555555555555,1.0,0.0
failure_only,14,0.9166666666666666,0.75,0.5199999999999999,20.0
failure_only,14,0.8333333333333334,0.6722222222222222,0.72,40.0
failure_only,14,1.0,0.7527777777777778,0.41999999999999993,60.0
failure_only,14,0.6666666666666666,0.5888888888888889,0.6199999999999999,80.0
failure_only,15,0.08333333333333333,0.03888888888888888,1.0,0.0
failure_only,15,0.6666666666666666,0.5333333333333333,0.5199999999999999,20.0
failure_only,15,0.9166666666666666,0.7444444444444445,0.41999999999999993,40.0
failure_only,15,0.5,0.3416666666666667,0.6599999999999999,60.0
failure_only,15,0.8333333333333334,0.6722222222222222,0.41999999999999993,80.0
failure_only,16,0.0,0.025,1.0,0.0
failure_only,16,0.9166666666666666,0.5361111111111112,0.11999999999999995,20.0
failure_only,16,0.75,0.6361111111111111,0.72,40.0
failure_only,16,1.0,0.7083333333333333,0.31999999999999995,60.0
failure_only,16,0.16666666666666666,0.30833333333333335,1.0,80.0
failure_only,17,0.0,0.022222222222222223,1.0,0.0
failure_only,17,0.8333333333333334,0.49444444444444446,0.11999999999999995,20.0
failure_only,17,1.0,0.711111111111111,0.31999999999999995,40.0
failure_only,17,1.0,0.688888888888889,0.11999999999999995,60.0
failure_only,17,1.0,0.7277777777777777,0.5199999999999999,80.0
failure_only,18,0.0,0.0,1.0,0.0
failure_only,18,0.75,0.4222222222222222,0.18999999999999997,20.0
failure_only,18,0.08333333333333333,0.06944444444444445,1.0,40.0
failure_only,18,1.0,0.6777777777777777,0.31999999999999995,60.0
failure_only,18,1.0,0.7194444444444444,0.31999999999999995,80.0
failure_only,19,0.0,0.0,1.0,0.0
failure_only,19,1.0,0.7222222222222221,0.48999999999999994,20.0
failure_only,19,0.9166666666666666,0.6944444444444443,0.41999999999999993,40.0
failure_only,19,0.9166666666666666,0.6583333333333333,0.31999999999999995,60.0
failure_only,19,0.9166666666666666,0.6972222222222224,0.26,80.0
failure_only,20,0.0,0.016666666666666666,1.0,0.0
failure_only,20,0.8333333333333334,0.5583333333333333,0.21999999999999995,20.0
failure_only,20,0.75,0.6416666666666666,0.38999999999999996,40.0
failure_only,20,0.9166666666666666,0.575,0.11999999999999995,60.0
failure_only,20,1.0,0.7,0.31999999999999995,80.0
failure_only,21,0.0,0.0,1.0,0.0
failure_only,21,0.08333333333333333,0.11944444444444444,1.0,20.0
failure_only,21,0.9166666666666666,0.7138888888888889,0.31999999999999995,40.0
failure_only,21,0.75,0.6722222222222222,0.82,60.0
failure_only,21,0.4166666666666667,0.33333333333333337,1.0,80.0
failure_only,22,0.0,0.005555555555555556,1.0,0.0
failure_only,22,0.75,0.6527777777777778,0.31999999999999995,20.0
failure_only,22,0.75,0.5527777777777778,0.29,40.0
failure_only,22,0.75,0.5194444444444445,0.18999999999999997,60.0
failure_only,22,0.75,0.6972222222222222,0.31999999999999995,80.0
failure_only,23,0.0,0.0,1.0,0.0
failure_only,23,0.3333333333333333,0.33055555555555555,1.0,20.0
failure_only,23,0.9166666666666666,0.7166666666666668,0.31999999999999995,40.0
failure_only,23,0.8333333333333334,0.6000000000000001,0.21999999999999995,60.0
failure_only,23,0.9166666666666666,0.7527777777777778,0.5899999999999999,80.0
failure_only,24,0.08333333333333333,0.08888888888888888,1.0,0.0
failure_only,24,0.6666666666666666,0.4638888888888888,0.31999999999999995,20.0
failure_only,24,1.0,0.6361111111111112,0.21999999999999995,40.0
failure_only,24,0.9166666666666666,0.7333333333333334,0.41999999999999993,60.0
failure_only,24,1.0,0.7166666666666667,0.31999999999999995,80.0
failure_only,25,0.0,0.0,1.0,0.0
failure_only,25,0.75,0.6055555555555556,0.72,20.0
failure_only,25,0.9166666666666666,0.7527777777777778,0.5199999999999999,40.0
failure_only,25,1.0,0.7722222222222223,0.31999999999999995,60.0
failure_only,25,1.0,0.7583333333333333,0.31999999999999995,80.0
failure_only,26,0.0,0.0,1.0,0.0
failure_only,26,0.9166666666666666,0.5777777777777778,0.11999999999999995,20.0
failure_only,26,1.0,0.7000000000000001,0.31999999999999995,40.0
failure_only,26,0.9166666666666666,0.6,0.31999999999999995,60.0
failure_only,26,0.9166666666666666,0.5444444444444445,0.11999999999999995,80.0
failure_only,27,0.0,0.0,1.0,0.0
failure_only,27,0.9166666666666666,0.6555555555555556,0.31999999999999995,20.0
failure_only,27,1.0,0.6972222222222222,0.5199999999999999,40.0
failure_only,27,0.08333333333333333,0.075,1.0,60.0
failure_only,27,0.75,0.5027777777777778,0.21999999999999995,80.0
failure_only,28,0.0,0.0,1.0,0.0
failure_only,28,0.9166666666666666,0.6916666666666667,0.29,20.0
failure_only,28,0.8333333333333334,0.5361111111111111,0.11999999999999995,40.0
failure_only,28,0.8333333333333334,0.6111111111111112,0.41999999999999993,60.0
failure_only,28,0.9166666666666666,0.7388888888888889,0.31999999999999995,80.0
failure_only,29,0.0,0.005555555555555556,1.0,0.0
failure_only,29,0.3333333333333333,0.31111111111111117,1.0,20.0
failure_only,29,0.9166666666666666,0.7194444444444444,0.31999999999999995,40.0
failure_only,29,0.9166666666666666,0.7583333333333334,0.5899999999999999,60.0
failure_only,29,0.25,0.15833333333333335,1.0,80.0
fixed,0,0.0,0.02222222222222222,1.0,0.0
fixed,0,1.0,0.7388888888888889,0.31999999999999995,20.0
fixed,0,0.9166666666666666,0.6833333333333332,0.31999999999999995,40.0
fixed,0,1.0,0.7555555555555556,0.5199999999999999,60.0
fixed,0,1.0,0.7888888888888889,0.31999999999999995,80.0
fixed,1,0.0,0.0,1.0,0.0
fixed,1,1.0,0.6611111111111111,0.11999999999999995,20.0
fixed,1,0.6666666666666666,0.6194444444444445,0.31999999999999995,40.0
fixed,1,0.8333333333333334,0.6194444444444446,0.41999999999999993,60.0
fixed,1,1.0,0.75,0.41999999999999993,80.0
fixed,2,0.0,0.0,1.0,0.0
fixed,2,0.9166666666666666,0.688888888888889,0.26,20.0
fixed,2,0.5833333333333334,0.4388888888888889,0.31999999999999995,40.0
fixed,2,1.0,0.7555555555555555,0.41999999999999993,60.0
fixed,2,0.08333333333333333,0.15277777777777776,1.0,80.0
fixed,3,0.0,0.0,1.0,0.0
fixed,3,1.0,0.7388888888888888,0.31999999999999995,20.0
fixed,3,0.8333333333333334,0.6333333333333333,0.31999999999999995,40.0
fixed,3,0.9166666666666666,0.6194444444444445,0.31999999999999995,60.0
fixed,3,0.9166666666666666,0.7388888888888888,0.31999999999999995,80.0
fixed,4,0.25,0.15833333333333333,1.0,0.0
fixed,4,0.75,0.5583333333333333,0.59,20.0
fixed,4,0.8333333333333334,0.7333333333333334,0.31999999999999995,40.0
fixed,4,0.5,0.5194444444444445,0.86,60.0
fixed,4,1.0,0.7305555555555555,0.31999999999999995,80.0
fixed,5,0.08333333333333333,0.03333333333333333,1.0,0.0
fixed,5,0.8333333333333334,0.6055555555555554,0.29,20.0
fixed,5,0.9166666666666666,0.561111111111111,0.18999999999999997,40.0
fixed,5,0.9166666666666666,0.7027777777777777,0.41999999999999993,60.0
fixed,5,0.9166666666666666,0.763888888888889,0.72,80.0
fixed,6,0.0,0.01111111111111111,1.0,0.0
fixed,6,1.0,0.7,0.31999999999999995,20.0
fixed,6,0.8333333333333334,0.6416666666666667,0.41999999999999993,40.0
fixed,6,1.0,0.6777777777777778,0.21999999999999995,60.0
fixed,6,0.9166666666666666,0.6833333333333332,0.21999999999999995,80.0
fixed,7,0.0,0.01111111111111111,1.0,0.0
fixed,7,0.4166666666666667,0.4083333333333333,1.0,20.0
fixed,7,0.25,0.23888888888888887,1.0,40.0
fixed,7,1.0,0.7472222222222222,0.31999999999999995,60.0
fixed,7,0.9166666666666666,0.7166666666666667,0.41999999999999993,80.0
fixed,8,0.0,0.019444444444444445,1.0,0.0
fixed,8,1.0,0.5888888888888888,0.18999999999999997,20.0
fixed,8,0.9166666666666666,0.7527777777777778,0.5199999999999999,40.0
fixed,8,1.0,0.7333333333333333,0.31999999999999995,60.0
fixed,8,1.0,0.775,0.5199999999999999,80.0
fixed,9,0.08333333333333333,0.06111111111111111,1.0,0.0
fixed,9,0.25,0.23055555555555557,1.0,20.0
fixed,9,0.8333333333333334,0.6583333333333333,0.58,40.0
fixed,9,0.8333333333333334,0.6888888888888889,0.5199999999999999,60.0
fixed,9,0.9166666666666666,0.8,0.8899999999999999,80.0
fixed,10,0.0,0.027777777777777776,1.0,0.0
fixed,10,0.5,0.4444444444444444,0.76,20.0
fixed,10,0.0,0.024999999999999998,1.0,40.0
fixed,10,1.0,0.736111111111111,0.5199999999999999,60.0
fixed,10,0.9166666666666666,0.6361111111111112,0.31999999999999995,80.0
fixed,11,0.0,0.0,1.0,0.0
fixed,11,0.4166666666666667,0.23611111111111113,1.0,20.0
fixed,11,1.0,0.7138888888888889,0.31999999999999995,40.0
fixed,11,0.9166666666666666,0.6666666666666666,0.11999999999999995,60.0
fixed,11,1.0,0.7166666666666667,0.31999999999999995,80.0
fixed,12,0.0,0.01111111111111111,1.0,0.0
fixed,12,0.5,0.4083333333333333,0.76,20.0
fixed,12,1.0,0.6222222222222223,0.29,40.0
fixed,12,0.9166666666666666,0.6694444444444444,0.21999999999999995,60.0
fixed,12,0.4166666666666667,0.39722222222222225,1.0,80.0
fixed,13,0.08333333333333333,0.04722222222222222,1.0,0.0
fixed,13,1.0,0.7,0.11999999999999995,20.0
fixed,13,0.08333333333333333,0.075,1.0,40.0
fixed,13,1.0,0.736111111111111,0.31999999999999995,60.0
fixed,13,0.8333333333333334,0.7166666666666667,0.5199999999999999,80.0
fixed,14,0.08333333333333333,0.05555555555555555,1.0,0.0
fixed,14,0.75,0.6166666666666667,0.5899999999999999,20.0
fixed,14,1.0,0.7722222222222223,0.41999999999999993,40.0
fixed,14,1.0,0.675,0.31999999999999995,60.0
fixed,14,0.9166666666666666,0.6833333333333333,0.41999999999999993,80.0
fixed,15,0.08333333333333333,0.03888888888888888,1.0,0.0
fixed,15,1.0,0.5972222222222222,0.11999999999999995,20.0
fixed,15,0.9166666666666666,0.6361111111111112,0.41999999999999993,40.0
fixed,15,0.8333333333333334,0.5777777777777778,0.11999999999999995,60.0
fixed,15,0.75,0.49722222222222223,0.11999999999999995,80.0
fixed,16,0.0,0.025,1.0,0.0
fixed,16,0.08333333333333333,0.06944444444444443,1.0,20.0
fixed,16,0.8333333333333334,0.586111111111111,0.21999999999999995,40.0
fixed,16,1.0,0.7416666666666666,0.41999999999999993,60.0
fixed,16,1.0,0.75,0.31999999999999995,80.0
fixed,17,0.0,0.022222222222222223,1.0,0.0
fixed,17,0.5833333333333334,0.3916666666666667,0.11999999999999995,20.0
fixed,17,0.9166666666666666,0.7305555555555555,0.41999999999999993,40.0
fixed,17,0.9166666666666666,0.7000000000000001,0.31999999999999995,60.0
fixed,17,0.9166666666666666,0.7416666666666667,0.21999999999999995,80.0
fixed,18,0.0,0.0,1.0,0.0
fixed,18,0.75,0.5388888888888889,0.41999999999999993,20.0
fixed,18,0.5833333333333334,0.4944444444444444,0.5199999999999999,40.0
fixed,18,1.0,0.6944444444444444,0.26,60.0
fixed,18,0.75,0.5805555555555556,0.31999999999999995,80.0
fixed,19,0.0,0.0,1.0,0.0
fixed,19,0.9166666666666666,0.6972222222222223,0.5199999999999999,20.0
fixed,19,1.0,0.6611111111111111,0.26,40.0
fixed,19,0.9166666666666666,0.6055555555555556,0.38999999999999996,60.0
fixed,19,1.0,0.7444444444444445,0.31999999999999995,80.0
fixed,20,0.0,0.016666666666666666,1.0,0.0
fixed,20,0.6666666666666666,0.5472222222222222,0.5899999999999999,20.0
fixed,20,0.9166666666666666,0.6638888888888889,0.29,40.0
fixed,20,1.0,0.7305555555555556,0.31999999999999995,60.0
fixed,20,0.8333333333333334,0.7305555555555556,0.52,80.0
fixed,21,0.0,0.0,1.0,0.0
fixed,21,0.8333333333333334,0.6722222222222223,0.5199999999999999,20.0
fixed,21,1.0,0.6749999999999999,0.18999999999999997,40.0
fixed,21,1.0,0.7277777777777777,0.31999999999999995,60.0
fixed,21,0.8333333333333334,0.6944444444444444,0.72,80.0
fixed,22,0.0,0.005555555555555556,1.0,0.0
fixed,22,0.8333333333333334,0.6027777777777779,0.41999999999999993,20.0
fixed,22,1.0,0.7055555555555555,0.31999999999999995,40.0
fixed,22,0.75,0.5333333333333333,0.8899999999999999,60.0
fixed,22,0.9166666666666666,0.7250000000000001,0.41999999999999993,80.0
fixed,23,0.0,0.0,1.0,0.0
fixed,23,0.5,0.425,0.6599999999999999,20.0
fixed,23,1.0,0.7333333333333333,0.31999999999999995,40.0
fixed,23,0.9166666666666666,0.7638888888888888,0.5199999999999999,60.0
fixed,23,0.9166666666666666,0.7027777777777778,0.31999999999999995,80.0
fixed,24,0.08333333333333333,0.08888888888888888,1.0,0.0
fixed,24,0.6666666666666666,0.6638888888888889,0.82,20.0
fixed,24,0.9166666666666666,0.7055555555555557,0.31999999999999995,40.0
fixed,24,0.75,0.65,0.31999999999999995,60.0
fixed,24,1.0,0.7444444444444444,0.48999999999999994,80.0
fixed,25,0.0,0.0,1.0,0.0
fixed,25,0.9166666666666666,0.7027777777777778,0.41999999999999993,20.0
fixed,25,0.75,0.5638888888888889,0.6199999999999999,40.0
fixed,25,1.0,0.7305555555555555,0.21999999999999995,60.0
fixed,25,1.0,0.7888888888888889,0.69,80.0
fixed,26,0.0,0.0,1.0,0.0
fixed,26,0.08333333333333333,0.061111111111111116,1.0,20.0
fixed,26,0.9166666666666666,0.6861111111111111,0.41999999999999993,40.0
fixed,26,0.8333333333333334,0.65,0.6199999999999999,60.0
fixed,26,0.8333333333333334,0.7138888888888889,0.5199999999999999,80.0
fixed,27,0.0,0.0,1.0,0.0
fixed,27,0.6666666666666666,0.5750000000000001,0.41999999999999993,20.0
fixed,27,0.75,0.4666666666666667,0.29,40.0
fixed,27,0.9166666666666666,0.75,0.41999999999999993,60.0
fixed,27,0.8333333333333334,0.613888888888889,0.27999999999999997,80.0
fixed,28,0.0,0.0,1.0,0.0
fixed,28,0.8333333333333334,0.6472222222222223,0.6199999999999999,20.0
fixed,28,1.0,0.6777777777777778,0.29,40.0
fixed,28,0.8333333333333334,0.6833333333333332,0.41999999999999993,60.0
fixed,28,0.4166666666666667,0.3972222222222222,1.0,80.0
fixed,29,0.0,0.005555555555555556,1.0,0.0
fixed,29,0.9166666666666666,0.6083333333333334,0.11999999999999995,20.0
fixed,29,0.8333333333333334,0.6222222222222222,0.21999999999999995,40.0
fixed,29,1.0,0.7527777777777778,0.31999999999999995,60.0
fixed,29,0.9166666666666666,0.7138888888888889,0.31999999999999995,80.0
td_loss,0,0.0,0.02222222222222222,1.0,0.0
td_loss,0,0.8333333333333334,0.5194444444444444,0.21999999999999995,20.0
td_loss,0,1.0,0.6972222222222223,0.21999999999999995,40.0
td_loss,0,1.0,0.6944444444444445,0.31999999999999995,60.0
td_loss,0,0.9166666666666666,0.6944444444444443,0.41999999999999993,80.0
td_loss,1,0.0,0.0,1.0,0.0
td_loss,1,0.75,0.5472222222222222,0.69,20.0
td_loss,1,1.0,0.7000000000000001,0.21999999999999995,40.0
td_loss,1,0.75,0.5416666666666666,0.29,60.0
td_loss,1,0.9166666666666666,0.6833333333333335,0.31999999999999995,80.0
td_loss,2,0.0,0.0,1.0,0.0
td_loss,2,0.8333333333333334,0.6472222222222223,0.31999999999999995,20.0
td_loss,2,0.6666666666666666,0.5361111111111111,0.41999999999999993,40.0
td_loss,2,1.0,0.6611111111111111,0.5199999999999999,60.0
td_loss,2,0.9166666666666666,0.7027777777777778,0.41999999999999993,80.0
td_loss,3,0.0,0.0,1.0,0.0
td_loss,3,0.4166666666666667,0.41944444444444445,1.0,20.0
td_loss,3,1.0,0.7083333333333334,0.31999999999999995,40.0
td_loss,3,0.9166666666666666,0.7277777777777777,0.41999999999999993,60.0
td_loss,3,1.0,0.675,0.11999999999999995,80.0
td_loss,4,0.25,0.15833333333333333,1.0,0.0
td_loss,4,1.0,0.7333333333333333,0.31999999999999995,20.0
td_loss,4,0.8333333333333334,0.5527777777777778,0.31999999999999995,40.0
td_loss,4,0.75,0.6333333333333332,0.42,60.0
td_loss,4,0.9166666666666666,0.6527777777777778,0.31999999999999995,80.0
td_loss,5,0.08333333333333333,0.03333333333333333,1.0,0.0
td_loss,5,0.6666666666666666,0.3416666666666667,0.11999999999999995,20.0
td_loss,5,0.8333333333333334,0.6472222222222223,0.31999999999999995,40.0
td_loss,5,0.0,0.01944444444444444,1.0,60.0
td_loss,5,1.0,0.7194444444444444,0.31999999999999995,80.0
td_loss,6,0.0,0.01111111111111111,1.0,0.0
td_loss,6,0.8333333333333334,0.6388888888888888,0.41999999999999993,20.0
td_loss,6,1.0,0.7527777777777778,0.5199999999999999,40.0
td_loss,6,1.0,0.7583333333333333,0.5199999999999999,60.0
td_loss,6,1.0,0.6611111111111111,0.21999999999999995,80.0
td_loss,7,0.0,0.01111111111111111,1.0,0.0
td_loss,7,0.5,0.4111111111111111,0.76,20.0
td_loss,7,1.0,0.7555555555555556,0.31999999999999995,40.0
td_loss,7,1.0,0.6555555555555556,0.11999999999999995,60.0
td_loss,7,0.9166666666666666,0.7027777777777778,0.31999999999999995,80.0
td_loss,8,0.0,0.019444444444444445,1.0,0.0
td_loss,8,0.9166666666666666,0.6166666666666666,0.11999999999999995,20.0
td_loss,8,0.8333333333333334,0.6777777777777777,0.41999999999999993,40.0
td_loss,8,1.0,0.7555555555555555,0.41999999999999993,60.0
td_loss,8,1.0,0.7583333333333333,0.31999999999999995,80.0
td_loss,9,0.08333333333333333,0.06111111111111111,1.0,0.0
td_loss,9,0.75,0.5472222222222223,0.31999999999999995,20.0
td_loss,9,0.8333333333333334,0.7166666666666667,0.5199999999999999,40.0
td_loss,9,0.9166666666666666,0.6638888888888889,0.31999999999999995,60.0
td_loss,9,0.9166666666666666,0.6944444444444444,0.31999999999999995,80.0
td_loss,10,0.0,0.027777777777777776,1.0,0.0
td_loss,10,0.8333333333333334,0.6583333333333333,0.31999999999999995,20.0
td_loss,10,1.0,0.7083333333333334,0.18999999999999997,40.0
td_loss,10,0.9166666666666666,0.7000000000000001,0.31999999999999995,60.0
td_loss,10,0.9166666666666666,0.6694444444444444,0.31999999999999995,80.0
td_loss,11,0.0,0.0,1.0,0.0
td_loss,11,0.9166666666666666,0.5333333333333333,0.21999999999999995,20.0
td_loss,11,0.9166666666666666,0.5861111111111111,0.11999999999999995,40.0
td_loss,11,1.0,0.7222222222222222,0.21999999999999995,60.0
td_loss,11,1.0,0.7472222222222222,0.31999999999999995,80.0
td_loss,12,0.0,0.01111111111111111,1.0,0.0
td_loss,12,0.08333333333333333,0.06388888888888888,1.0,20.0
td_loss,12,0.8333333333333334,0.6694444444444444,0.31999999999999995,40.0
td_loss,12,0.8333333333333334,0.6555555555555556,0.5199999999999999,60.0
td_loss,12,1.0,0.7277777777777779,0.31999999999999995,80.0
td_loss,13,0.08333333333333333,0.04722222222222222,1.0,0.0
td_loss,13,0.8333333333333334,0.6166666666666668,0.31999999999999995,20.0
td_loss,13,1.0,0.6694444444444444,0.11999999999999995,40.0
td_loss,13,0.9166666666666666,0.6944444444444444,0.5199999999999999,60.0
td_loss,13,1.0,0.7333333333333334,0.31999999999999995,80.0
td_loss,14,0.08333333333333333,0.05555555555555555,1.0,0.0
td_loss,14,0.8333333333333334,0.588888888888889,0.31999999999999995,20.0
td_loss,14,1.0,0.7611111111111111,0.31999999999999995,40.0
